Time Start,Time End,Value
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,13106
1549986919000000,1549986920000000,13066
1549986919000000,1549986920000000,12945
1549986919000000,1549986920000000,12744
1549986919000000,1549986920000000,12464
1549986919000000,1549986920000000,12108
1549986919000000,1549986920000000,11677
1549986919000000,1549986920000000,11175
1549986919000000,1549986920000000,10603
1549986919000000,1549986920000000,9966
1549986919000000,1549986920000000,9267
1549986919000000,1549986920000000,8511
1549986919000000,1549986920000000,7703
1549986919000000,1549986920000000,6847
1549986919000000,1549986920000000,5949
1549986919000000,1549986920000000,5015
1549986919000000,1549986920000000,4049
1549986919000000,1549986920000000,3059
1549986919000000,1549986920000000,2049
1549986919000000,1549986920000000,1027
1549986919000000,1549986920000000,0
1549986919000000,1549986920000000,-1028
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-13107
1549986919000000,1549986920000000,-13067
1549986919000000,1549986920000000,-12946
1549986919000000,1549986920000000,-12745
1549986919000000,1549986920000000,-12465
1549986919000000,1549986920000000,-12109
1549986919000000,1549986920000000,-11678
1549986919000000,1549986920000000,-11176
1549986919000000,1549986920000000,-10604
1549986919000000,1549986920000000,-9967
1549986919000000,1549986920000000,-9268
1549986919000000,1549986920000000,-8512
1549986919000000,1549986920000000,-7704
1549986919000000,1549986920000000,-6848
1549986919000000,1549986920000000,-5950
1549986919000000,1549986920000000,-5016
1549986919000000,1549986920000000,-4050
1549986919000000,1549986920000000,-3060
1549986919000000,1549986920000000,-2050
1549986919000000,1549986920000000,-1028
1549986920000000,1549986921000000,0
1549986920000000,1549986921000000,1027
1549986920000000,1549986921000000,2049
1549986920000000,1549986921000000,3059
1549986920000000,1549986921000000,4049
1549986920000000,1549986921000000,5015
1549986920000000,1549986921000000,5949
1549986920000000,1549986921000000,6847
1549986920000000,1549986921000000,7703
1549986920000000,1549986921000000,8511
1549986920000000,1549986921000000,9267
1549986920000000,1549986921000000,9966
1549986920000000,1549986921000000,10603
1549986920000000,1549986921000000,11175
1549986920000000,1549986921000000,11677
1549986920000000,1549986921000000,12108
1549986920000000,1549986921000000,12464
1549986920000000,1549986921000000,12744
1549986920000000,1549986921000000,12945
1549986920000000,1549986921000000,13066
1549986920000000,1549986921000000,13106
1549986920000000,1549986921000000,13066
1549986920000000,1549986921000000,12945
1549986920000000,1549986921000000,12744
1549986920000000,1549986921000000,12464
1549986920000000,1549986921000000,12108
1549986920000000,1549986921000000,11677
1549986920000000,1549986921000000,11175
1549986920000000,1549986921000000,10603
1549986920000000,1549986921000000,9966
1549986920000000,1549986921000000,9267
1549986920000000,1549986921000000,8511
1549986920000000,1549986921000000,7703
1549986920000000,1549986921000000,6847
1549986920000000,1549986921000000,5949
1549986920000000,1549986921000000,5015
1549986920000000,1549986921000000,4049
1549986920000000,1549986921000000,3059
1549986920000000,1549986921000000,2049
1549986920000000,1549986921000000,1027
1549986920000000,1549986921000000,0
1549986920000000,1549986921000000,-1028
1549986920000000,1549986921000000,-2050
1549986920000000,1549986921000000,-3060
1549986920000000,1549986921000000,-4050
1549986920000000,1549986921000000,-5016
1549986920000000,1549986921000000,-5950
1549986920000000,1549986921000000,-6848
1549986920000000,1549986921000000,-7704
1549986920000000,1549986921000000,-8512
1549986920000000,1549986921000000,-9268
1549986920000000,1549986921000000,-9967
1549986920000000,1549986921000000,-10604
1549986920000000,1549986921000000,-11176
1549986920000000,1549986921000000,-11678
1549986920000000,1549986921000000,-12109
1549986920000000,1549986921000000,-12465
1549986920000000,1549986921000000,-12745
1549986920000000,1549986921000000,-12946
1549986920000000,1549986921000000,-13067
1549986920000000,1549986921000000,-13107
1549986920000000,1549986921000000,-13067
1549986920000000,1549986921000000,-12946
1549986920000000,1549986921000000,-12745
1549986920000000,1549986921000000,-12465
1549986920000000,1549986921000000,-12109
1549986920000000,1549986921000000,-11678
1549986920000000,1549986921000000,-11176
1549986920000000,1549986921000000,-10604
1549986920000000,1549986921000000,-9967
1549986920000000,1549986921000000,-9268
1549986920000000,1549986921000000,-8512
1549986920000000,1549986921000000,-7704
1549986920000000,1549986921000000,-6848
1549986920000000,1549986921000000,-5950
1549986920000000,1549986921000000,-5016
1549986920000000,1549986921000000,-4050
1549986920000000,1549986921000000,-3060
1549986920000000,1549986921000000,-2050
1549986920000000,1549986921000000,-1028
1549986920000000,1549986921000000,0
1549986920000000,1549986921000000,1027
1549986920000000,1549986921000000,2049
1549986920000000,1549986921000000,3059
1549986920000000,1549986921000000,4049
1549986920000000,1549986921000000,5015
1549986920000000,1549986921000000,5949
1549986920000000,1549986921000000,6847
1549986920000000,1549986921000000,7703
1549986920000000,1549986921000000,8511
1549986920000000,1549986921000000,9267
1549986920000000,1549986921000000,9966
1549986920000000,1549986921000000,10603
1549986920000000,1549986921000000,11175
1549986920000000,1549986921000000,11677
1549986920000000,1549986921000000,12108
1549986920000000,1549986921000000,12464
1549986920000000,1549986921000000,12744
1549986920000000,1549986921000000,12945
1549986920000000,1549986921000000,13066
1549986920000000,1549986921000000,13106
1549986920000000,1549986921000000,13066
1549986920000000,1549986921000000,12945
1549986920000000,1549986921000000,12744
1549986920000000,1549986921000000,12464
1549986920000000,1549986921000000,12108
1549986920000000,1549986921000000,11677
1549986920000000,1549986921000000,11175
1549986920000000,1549986921000000,10603
1549986920000000,1549986921000000,9966
1549986920000000,1549986921000000,9267
1549986920000000,1549986921000000,8511
1549986920000000,1549986921000000,7703
1549986920000000,1549986921000000,6847
1549986920000000,1549986921000000,5949
1549986920000000,1549986921000000,5015
1549986920000000,1549986921000000,4049
1549986920000000,1549986921000000,3059
1549986920000000,1549986921000000,2049
1549986920000000,1549986921000000,1027
1549986920000000,1549986921000000,0
1549986920000000,1549986921000000,-1028
1549986920000000,1549986921000000,-2050
1549986920000000,1549986921000000,-3060
1549986920000000,1549986921000000,-4050
1549986920000000,1549986921000000,-5016
1549986920000000,1549986921000000,-5950
1549986920000000,1549986921000000,-6848
1549986920000000,1549986921000000,-7704
1549986920000000,1549986921000000,-8512
1549986920000000,1549986921000000,-9268
1549986920000000,1549986921000000,-9967
1549986920000000,1549986921000000,-10604
1549986920000000,1549986921000000,-11176
1549986920000000,1549986921000000,-11678
1549986920000000,1549986921000000,-12109
1549986920000000,1549986921000000,-12465
1549986920000000,1549986921000000,-12745
1549986920000000,1549986921000000,-12946
1549986920000000,1549986921000000,-13067
1549986920000000,1549986921000000,-13107
1549986920000000,1549986921000000,-13067
1549986920000000,1549986921000000,-12946
1549986920000000,1549986921000000,-12745
1549986920000000,1549986921000000,-12465
1549986920000000,1549986921000000,-12109
1549986920000000,1549986921000000,-11678
1549986920000000,1549986921000000,-11176
1549986920000000,1549986921000000,-10604
1549986920000000,1549986921000000,-9967
1549986920000000,1549986921000000,-9268
1549986920000000,1549986921000000,-8512
1549986920000000,1549986921000000,-7704
1549986920000000,1549986921000000,-6848
1549986920000000,1549986921000000,-5950
1549986920000000,1549986921000000,-5016
1549986920000000,1549986921000000,-4050
1549986920000000,1549986921000000,-3060
1549986920000000,1549986921000000,-2050
1549986920000000,1549986921000000,-1028
1549986920000000,1549986921000000,0
1549986920000000,1549986921000000,1027
1549986920000000,1549986921000000,2049
1549986920000000,1549986921000000,3059
1549986920000000,1549986921000000,4049
1549986920000000,1549986921000000,5015
1549986920000000,1549986921000000,5949
1549986920000000,1549986921000000,6847
1549986920000000,1549986921000000,7703
1549986920000000,1549986921000000,8511
1549986920000000,1549986921000000,9267
1549986920000000,1549986921000000,9966
1549986920000000,1549986921000000,10603
1549986920000000,1549986921000000,11175
1549986920000000,1549986921000000,11677
1549986920000000,1549986921000000,12108
1549986920000000,1549986921000000,12464
1549986920000000,1549986921000000,12744
1549986920000000,1549986921000000,12945
1549986920000000,1549986921000000,13066
1549986920000000,1549986921000000,13106
1549986920000000,1549986921000000,13066
1549986920000000,1549986921000000,12945
1549986920000000,1549986921000000,12744
1549986920000000,1549986921000000,12464
1549986920000000,1549986921000000,12108
1549986920000000,1549986921000000,11677
1549986920000000,1549986921000000,11175
1549986920000000,1549986921000000,10603
1549986920000000,1549986921000000,9966
